post_id,post_title,date,raw_company,raw_title,raw_yoe,raw_salary,raw_salary_total,raw_location,company,title,location,yoe,salary,salary_total
684477,L & T Technology Servives | Software Engineer | Bengaluru,2020/06/13,l & t technology services,software engineer,0,inr 11 lpa,: ~ inr 11 lpa,bangalore,l & t technology services,sde 1,bangalore,0.0,1100000.0,1100000.0
1155233,Couchbase | SDE 2,2021/04/12,couchbase,sde2,4.7 years,"34,00,000",: 37lacs,bangalore,couchbase,sde 2,bangalore,4.7,3400000.0,3700000.0
1155227,Dgraph Labs | SDE 2,2021/04/12,dgraph labs,sde 2,3yrs 8 months,"33,00,000",: 37lacs,india,dgraph labs,sde 2,india,3.6666666666666665,3300000.0,3700000.0
1322003,"Groww | SDE-1 | Bangalore, India",2021/07/07,groww,software development engineer,3,"inr 2,200,000",": ~inr 2,400,000 after first year","bangalore, india",groww,sde 1,bangalore,3.0,2200000.0,2400000.0
942613,Amazon | SDE1 | India | Hyderabad,2020/11/20,amazon,sde1,1.4,"₹19,50,000 per annum",": (₹19,50,000 + ₹5,60,000+₹1,50,000) =₹26,60,000 (1st year)","bangalore, india",amazon,sde 1,bangalore,1.4,1950000.0,2660000.0
1191265,Cloud Support Associate | Amazon,2021/05/04,amazon,csa,,"rs. 8,00,000",: 12lakhs + 6.5lakhs(stocks) ~18.5lakhs,hyderabad,amazon,csa,hyderabad,-1.0,800000.0,1850000.0
847031,Samsung Research Institute | SDE | Bengaluru,2020/09/15,samsung research institute,sde,fresher,16lpa,": base-13 lpa, others-3 lpa","bengaluru, karnataka, india",samsung,sde 1,bangalore,0.0,1600000.0,-1.0
1658216,Arcesium | SSE | Bangalore,2021/12/31,arcesium,senior software engineer,2.5,"20,00,000",": ~25,00,000",bangalore,arcesium,sde 2,bangalore,2.5,2000000.0,2500000.0
1629389,IBM ISL/ISDL,2021/12/15,ibm isl,software engineer,0,1800000,: 20 lpa,bangalore,ibm,sde 1,bangalore,0.0,1800000.0,2000000.0
857236,Publicis Sapient | ASDE-1 | Gurgaon/Noida/Bangalore,2020/09/21,publicis sapient,software development engineering - trainee engineer,0,"inr 7,50,000",": inr 8,25,000",gurgaon,publicis sapient,sde 1,delhi,0.0,750000.0,825000.0
1596919,Gojek | SSE | Bangalore,2021/11/26,gojek,sse,4+,42l,: ~57l (assuming 10% performance bonus),bangalore,gojek,sde 2,bangalore,4.0,4200000.0,5700000.0
1192963,Amazon | SDE1 | Bangalore,2021/05/05,amazon,sde1,2 yrs,16 lpa,:,bangalore,amazon,sde 1,bangalore,2.0,1600000.0,-1.0
1141285,Myntra - SSE,2021/04/04,myntra,senior software engineer,4+,25 lpa,(including stocks) ~ 31lpa,bangalore,myntra,sde 2,bangalore,4.0,2500000.0,3100000.0
1376491,Nutanix | SMTS | Bangalore,2021/08/01,adobe,smts,10,52,: 85l (first year),bangalore,adobe,mts 2,bangalore,10.0,5200000.0,8500000.0
1531581,Gameskraft | Software Engineer | Bangalore,2021/10/20,gameskraft,software engineer,4 months,"inr 16,00,000",": ~ inr 20,00,000 (first year), after 1 year inr 18,00,000",bengaluru,gameskraft,sde 1,bangalore,0.3333333333333333,1600000.0,1800000.0
1038020,Flipkart | SDE2 | Bangalore | AdTech team (M3),2021/01/28,flipkart,sde 2,2.5,"29,00,000 inr",": ~ 36,80,000 inr every year",bangalore,flipkart,sde 2,bangalore,2.5,2900000.0,3680000.0
1204985,Druva vs Tekion which to choose?,2021/05/12,tekion,associate software engineer,,13 lpa,: 14 lpa + stocks,hyderabad,tekion,sde 1,hyderabad,-1.0,1300000.0,1400000.0
1641790,Cognizant | Analyst | Bangalore,2021/12/22,cognizant,system analyst,0,"3,70,000/-",": 3,70,000/-",bangalore,cognizant,n/a,bangalore,0.0,370000.0,370000.0
1343402,Autodesk | Software Engineer | Bangalore,2021/07/17,autodesk,software engineer,2.5,1200000,: ~20 lacs/year,bangalore,autodesk,sde 1,bangalore,2.5,1200000.0,2000000.0
1540344,Wipro | Engineer,2021/10/25,wipro,project engineer,0,"3,50,000",": 3,76,000",india,wipro,project engineer,india,0.0,350000.0,376000.0
1286986,Capgemini | Consultant | Bangalore,2021/06/21,oppo,sde1,1+,inr 2000000,": inr 26,00,000",hyderabad,oppo,sde 1,hyderabad,1.0,2000000.0,2600000.0
1101689,Buyhatke | SDE | Bengaluru,2021/03/09,buyhatke,software development engineer,fresher,9 lpa,: 11 lpa (inr),bengaluru,buyhatke,sde 1,bangalore,0.0,900000.0,1100000.0
1318412,Vinculum | SDE1 | Noida,2021/07/06,vinculum solutions,sde 1,0,7 lpa,: 12lpa,"noida, up",vinculum solutions,sde 1,delhi,0.0,700000.0,1200000.0
521932,Morgan Stanley | Senior Manager | Bengaluru,2020/02/27,morgan stanley,senior manager,8+,31l,: 36l,"bengaluru, india",morgan stanley,n/a,bangalore,8.0,3100000.0,3600000.0
1248557,Microsoft | L62 | India,2021/06/03,microsoft india,software engineer - 2,7 years,33l,: 33l + 3.3l(10% average bonus) + 16.4l(~25% of 90k) = 52.7l,india,microsoft,sde 2,india,7.0,3300000.0,5270000.0
1269016,Druva | Software Engineer | Pune,2021/06/13,druva,software engineer,10 months,"rs. 16,50,000","~ rs. 18,00,000",india,druva,sde 1,india,0.8333333333333334,1650000.0,1800000.0
1743408,Google | Bengaluru | India | L5 - Senior Software Engineer,2022/02/04,oracle cloud infra,pmts,9+,60 lpa,- ~1.5 cr for first year,"bangalore, india",oracle,pmts,bangalore,9.0,6000000.0,-1.0
787368,Epsilon | Data Analyst (I) | Bangalore,2020/08/12,epsilon,data analyst. i,0,"inr 9,60,000",": ~9,70,000","bangalore ,india",epsilon,data analyst 1,bangalore,0.0,960000.0,970000.0
1548297,PharmEasy |SDE 2| Bangalore,2021/10/30,pharmeasy,sde-2,4.8yrs,"rs. 43,00,000","~ rs. 54,00,000",bangalore,pharmeasy,sde 2,bangalore,4.8,4300000.0,5400000.0
802747,Paypal | Software Engineer III | Bangalore,2020/08/21,paypal,software engineer iii,7 years,"₹29,00,000/-",,"bangalore,india",paypal,sde 3,bangalore,7.0,2900000.0,-1.0
1428563,CISCO | SE-10 | Bangalore,2021/08/27,cisco,software dev,7.2,36l,: ~50l,bangalore,cisco,sde 1,bangalore,7.2,3600000.0,5000000.0
838381,Cure.fit | SDE-1 | Bangalore,2020/09/09,cure.fit,software development engineer-1,0,"inr 19,00,000",": total ctc: inr 27,50,000",bangalore,cure.fit,sde 1,bangalore,0.0,1900000.0,2750000.0
1196734,Trifacta | SDE-2 | Bangalore | Apr 2021,2021/05/08,trifacta,sde-2,2+ yrs,25l,: 25l + 5l = 30l,bangalore,trifacta,sde 2,bangalore,2.0,2500000.0,3000000.0
1152776,OLX | SDE 2,2021/04/11,olx,sde2,4+,"inr 27,00,000",,gurgaon,olx,sde 2,delhi,4.0,2700000.0,-1.0
1111883,Service Now vs Walmart Offer | Which one to choose,2021/03/16,walmart,senior software engineer,7,28l,: 40l(1st year),hyderabad,walmart,sde 2,hyderabad,7.0,2800000.0,4000000.0
1176818,Wipro | Project Engineer,2021/04/26,wipro,project engineer,0,"3,40,000",": 3,66,000",india,wipro,project engineer,india,0.0,340000.0,366000.0
1587343,Myntra | SDE | Bengaluru,2021/11/20,myntra,software development engineer,1.7 years,"₹19,00,000",": (19+1+9/4)= ₹22,00,000",bengaluru,myntra,sde 1,bangalore,1.7,1900000.0,2200000.0
978996,SAP Labs | Associate Developer | India | On-campus offer,2020/12/20,sap labs,associate developer,0,9.5 lacs,: (salary + bonus + stock): (9.5 + 1.5 + 1 + 1) = 13 lacs + benefits,"gurgaon, india",sap labs,sde 1,delhi,0.0,950000.0,1300000.0
1420856,Amazon | SDE 2,2021/08/23,amazon,sde2,3. 4 yrs,"inr 27,50,000",": inr 43,00,000 first year",bangalore,amazon,sde 2,bangalore,3.4,2750000.0,4300000.0
1598505,Samsung R&D | SDE1 | Delhi |,2021/11/27,samsung r&d,software engineer,0,110000,: 1300000,noida,samsung,sde 1,delhi,0.0,110000.0,1300000.0
1621528,Frontdoor Inc | Software Engineer L2 | Pune,2021/12/10,frontdoor,software engineer l2,0,8 lpa,~ 9.1 lpa,india,frontdoor,sde 1,india,0.0,800000.0,910000.0
1431797,Salesforce | LMTS | Hyderabad | India,2021/08/29,salesforce,lmts,9.5,60l inr,~ 96l,"hyderabad, india",salesforce,n/a,hyderabad,9.5,6000000.0,9600000.0
1633892,Salesforce | SMTS | Bangalore | Hyderabad,2021/12/18,salesforce,smts,3 years 6 months,43 lakh,: ~ 61 lakh,bangalore,salesforce,mts 2,bangalore,3.5,4300000.0,6100000.0
1586049,Deloitte | Analyst | India,2021/11/19,deloitte,technology analyst,0,"600,000 inr",": 760,000 inr",india,deloitte,techonology analyst,india,0.0,600000.0,760000.0
1417750,Nutanix | MTS 4 | Bangalore,2021/08/21,nutanix,mts - 4,6+,35lpa,: 45 lpa,bangalore,nutanix,mts 4,bangalore,6.0,3500000.0,4500000.0
978772,Jaguar Land Rover | Graduate Software Engineer Trainee | Bangalore,2020/12/20,jaguar land rover,graduate software engineer trainee,fresher,"inr 6,25,099",,bangalore,jaguar land rover,graduate engineer trainee,bangalore,0.0,625099.0,-1.0
850940,SourceFuse | Junior Engineer | Noida,2020/09/17,sourcefuse,junior engineer,0,8 lpa,: 8 lpa,noida,sourcefuse,sde 1,delhi,0.0,800000.0,800000.0
1116849,Whatfix | SDET - II | Bangalore,2021/03/19,whatfix,sdet - ii,4 years 3 months,2200000,: 2300000,bangalore,whatfix,sdet 2,bangalore,4.25,2200000.0,2300000.0
1194686,Ola | SDE 2,2021/05/06,ola cabs,sde 2,5+,"rs. 37,00,000/-",": rs. 39,00,000/-",bangalore,ola,sde 2,bangalore,5.0,3700000.0,3900000.0
1634086,Rubrik | SDE 2 | Bengaluru,2021/12/18,rubrik,software engineer 2,3+ years,"inr 44,00,000",": ~ 70,00,000 inr [including variable bonus]",bengaluru,rubrik,sde 2,bangalore,3.0,4400000.0,7000000.0
1262989,Microsoft | Bengaluru | SDE 1| L60,2021/06/10,microsoft,sde 1 - l60,1.8yrs,17 lpa,: ~28lpa,bangalore,microsoft,sde 1,bangalore,1.8,1700000.0,2800000.0
1234517,Sigmoid Analytics SDE 2,2021/05/27,sigmoid,sde 2,5,14.4,: 18l,bangalore,sigmoid analytics,sde 2,bangalore,5.0,1440000.0,1800000.0
1123979,Amazon | SDE1 (L4) | Bangalore,2021/03/23,amazon,software dev. i,1.6,"inr 17,00,000",": inr 35,00,000",banglore,amazon,sde 1,bangalore,1.6,1700000.0,3500000.0
1456863,Linkedin | Software Engineer | Bangalore | Need help,2021/09/11,linkedin,software engineer,3 years,"32, 00, 000",": 52,72,000 for 1st year",bangalore,linkedin,sde 1,bangalore,3.0,3200000.0,5272000.0
1463166,Fliokart SDE-1 vs Target L5 Please help!!,2021/09/14,flipkart,sde-1,2,20lpa fixed base,,bangalore,flipkart,sde 1,bangalore,2.0,2000000.0,-1.0
1478208,Walmart Global Tech | SDE 3 (IN3) | Chennai,2021/09/22,walmart global tech,sde iii,~3y,23 lpa including retirals,per year gross (salary + bonus + stock):~28 lpa,chennai,walmart,sde 3,chennai,3.0,2300000.0,2800000.0
1515972,WalmartLabs | Software Engineer III | Bangalore IN,2021/10/11,walmart labs,software engineer 3,6,"inr 2,305,600",: ~30l inr,bangalore,walmart,sde 3,bangalore,6.0,2305600.0,3000000.0
1579664,Walmart Labs | SDE - II | Bangalore | Sep 2021 | [Offer],2021/11/15,walmart labs,sde - ii,fresh grad,13 lpa,: 22 lpa,bangalore,walmart,sde 2,bangalore,0.0,1300000.0,2200000.0
1490978,Salesforce SMTS vs Uber L4,2021/09/28,salesforce,smts,6,40lac inr,": ~ 6,000,000 inr",bengaluru,salesforce,mts 2,bangalore,6.0,4000000.0,6000000.0
807763,Atlassian | SDE1 | Bangalore,2020/08/23,atlassian,software developer,0,"₹12,00,000",": ₹23,25,688","bangalore, india",atlassian,sde 1,bangalore,0.0,1200000.0,2325688.0
1575738,Cred | SDE 2 | Bengaluru,2021/11/13,cred,software engineer 2,4+ years,"inr 49,00,000",: 65 lpa inr,bengaluru,cred,sde 2,bangalore,4.0,4900000.0,6500000.0
1328670,Citibank | Software Engineer,2021/07/10,citibank,sde,1+,inr 2000000,": inr 22,50,000",india,citi,sde 1,india,1.0,2000000.0,2250000.0
795624,PayPal | SDE 1 | Bangalore,2020/08/17,paypal,sde i,2 months,"inr 12,00,000 ctc",": ~ inr 12,00,000 + 5,00,000/3 + 5,60,000/3 + 1,20,000 = 16,73,333","bangalore, in",paypal,sde 1,bangalore,0.16666666666666666,1200000.0,1673333.0
1106521,Flipkart | SDE-II | Bangalore,2021/03/13,flipkart,sde-ii,3.5+ yrs,30 lpa,: 34 lpa + 3l stock vesting/yr.,bangalore,flipkart,sde 2,bangalore,3.5,3000000.0,-1.0
795630,Cisco | SDE-2 | Bengaluru,2020/08/17,cisco,software engineer 2,2 years,"14,50,000",": rs 17,00,000",bengaluru,cisco,sde 2,bangalore,2.0,1450000.0,1700000.0
1277412,ColorTokens | MTS IV | Bangalore,2021/06/17,colortokens,mts iv,5 years,"38,000,00",": 45,600,00",bangalore,colortokens,n/a,bangalore,5.0,3800000.0,4560000.0
360658,Expedia | Gurgaon | ASDE | 2019,2019/08/17,expedia,associate software development engineer,0,rs 1000000,,"gurgaon, india",expedia,sde 1,delhi,0.0,1000000.0,-1.0
1062058,NVIDIA | IC2 | Pune,2021/02/12,nvidia,ic2,1.5,"16,00,000 inr",": ~24,00,000 inr for the 1st year","pune, india",nvidia,ic2,pune,1.5,1600000.0,2400000.0
1517624,Compass | Senior Software Engineer - Front End (IC3) | Hyderabad,2021/10/12,compass,senior software engineer - front end,9,60l,: 60 + 1 + 6 + 13.5 = ~81 l,hyderabad,compass,n/a,hyderabad,9.0,6000000.0,8100000.0
878148,Arista Networks | SSE | Bangalore,2020/10/04,arista networks,sse,5,35 l,: 47 l,"bengaluru, india",arista networks,sde 2,bangalore,5.0,3500000.0,4700000.0
1141695,CoinDCX | SDE2 Front-end | Bangalore,2021/04/04,coindcx,sde 2,3 years in front-end,"inr 18,00,000",": inr 18,90,000","bangalore, india",coindcx,sde 2,bangalore,3.0,1800000.0,1890000.0
1252889,Wipro | Project Engineer,2021/06/05,wipro,project engineer,0,"3,50,000",": 3,76,000",india,wipro,project engineer,india,0.0,350000.0,376000.0
860713,Morgan Stanley | Tech Analyst | Mumbai,2020/09/23,morgan stanley,technical analyst,,"13,00,000",: year 1 - 18.5 lpa,"mumbai, india",morgan stanley,technical analyst,mumbai,-1.0,1300000.0,1850000.0
1129529,Harman | Software Engineer,2021/03/27,harman international,software engineer,1+,"19,00,000 inr",": 20,00,000 inr",india,harman,sde 1,india,1.0,1900000.0,2000000.0
1407437,GRAB | SE (Grade 3) | Bangalore,2021/08/16,grab,software engineer,2 years,19.8l inr,: 19.8 + 3 + 3.3 + 3 = 29.1 lpa (first year),"bangalore, karnataka",grab,sde 1,bangalore,2.0,1980000.0,2910000.0
968373,Amazon Pune SDE2,2020/12/11,amazon,sde2,6.5,"inr 25,000,00",": inr 42,50,000",pune,amazon,sde 2,pune,6.5,2500000.0,4250000.0
1459205,"Oracle | MTS | Bangalore, India",2021/09/12,oracle,mts,~3+ years,21.5lpa,: 24.75 lpa for the first year,"bangalore, india",oracle,mts 1,bangalore,3.0,2150000.0,2475000.0
1116097,Zoom | Data Engineer | Bangalore,2021/03/19,zoom,data engineer,2.5 years,"inr 27,00,000",": (27 + 2 + 13)~ inr 42,00,000 per year.",india,zoom,data engineer 1,india,2.5,2700000.0,4200000.0
1673454,Dream 11 | SDE 2 | India,2022/01/07,dream11,sde-2 high end,6yrs 3 months,"inr 45,00,000",": inr 60,00,000 (including everything)",india,dream11,n/a,india,6.25,4500000.0,6000000.0
952951,"NetApp | MTS-3 | Bengaluru, India |",2020/11/29,netapp,member of technical staff 3,,2900000,: 4020000 for the first year and 3620000 the following years,bengaluru,netapp,n/a,bangalore,-1.0,2900000.0,3620000.0
1148699,Groupon | SDE 2,2021/04/08,groupon,sde 2,3.9,"inr 26,00,000",": inr 31,00,000 first year",bangalore,groupon,sde 2,bangalore,3.9,2600000.0,3100000.0
1282896,Disney+Hotstar | Sr SDE1 | Bangalore,2021/06/19,disney,senior software development engineer 1,9,"36,50,000",": 56,50,000",bangalore,disney,n/a,bangalore,9.0,3650000.0,5650000.0
1729028,Glance | SDE 2 | Bangalore,2022/01/29,glance,sde2,2+ yrs,25l base,: 30lpa,bangalore,glance,sde 2,bangalore,2.0,2500000.0,3000000.0
1161784,EPAM SYSTEMS -Software Engineer.,2021/04/17,epam systems.,software engineer.,4.10 years.,inr 18lpa fixed,: inr 19 lakh.,hyderabad,epam systems,sde 1,hyderabad,4.1,1800000.0,1900000.0
1118247,Grab | SSE | Bangalore,2021/03/20,grab taxi,senior software engineer,4,3400000,": 45,47,000 + rsus for the first year",bangalore,grab,sde 2,bangalore,4.0,3400000.0,4547000.0
431466,Flipkart | SDE1 | Bangalore,2019/11/17,flipkart,sde1,3,1700000,": 24,80,000",bangalore,flipkart,sde 1,bangalore,3.0,1700000.0,2480000.0
1191477,cisco | L6 | Bangalore,2021/05/04,cisco,,~3,"20,00,000",": 20,00,000 +160000 + 562500",bangalore,cisco,n/a,bangalore,3.0,2000000.0,-1.0
575556,Amazon | SDE-1 | Hyderabad,2020/04/12,amazon,software dev. i,0,"₹ 13,00,000",": ₹ 28,75,000",hyderabad,amazon,sde 1,hyderabad,0.0,1300000.0,2875000.0
1321318,Crest Data System | software engineer | Offer,2021/07/07,crest data system,software developer,fresher,600000,,india,crest data system,sde 1,india,0.0,600000.0,-1.0
649559,Microsoft | SDE-II | Bangalore,2020/05/24,microsoft,sde - ii,~6.5 years,30 lpa,: 30 + 6 + 6 + 19 ~ 61 lpa ( considering present day conversion rate),bengaluru,microsoft,sde 2,bangalore,6.5,3000000.0,6100000.0
1231137,JPMorgan Chase & Co. | Software Engineer,2021/05/26,jpmorgan chase & co.,software engineer,5 months,13 lakhs inr,: 13 lakhs inr,bangalore,jp morgan,sde 1,bangalore,0.4166666666666667,1300000.0,1300000.0
913514,Infosys | Power Programmer | Bangalore,2020/10/28,infosys,power programmer,0,6 lpa base,: 8lpa,bangalore,infosys,power programmer,bangalore,0.0,600000.0,800000.0
1697275,Servicenow | Associate Software Engineer | Hyderabad,2022/01/17,servicenow,associate software engineer,0,"inr 15,00,000","1st year ( base + bonus + stock ) : ~ inr 25,00,000",hyderabad,servicenow,sde 1,hyderabad,0.0,1500000.0,2500000.0
1579314,Tekion | SE | Bangalore,2021/11/15,tekion,se,,₹30l,,"bangalore, india",tekion,sde 1,bangalore,-1.0,3000000.0,-1.0
1597540,Arcesium | Engineering lead | Bangalore,2021/11/26,arcesium,engineering lead,8.2,"50,00,000",: 65 lpa for first year,bengaluru,arcesium,sde 3,bangalore,8.2,5000000.0,6500000.0
1258618,Zeta vs Grab,2021/06/08,grab,sse g4 level,5.11,"inr 40,00,000",": inr 4,9,00,000",bangalore,grab,n/a,bangalore,5.11,4000000.0,4900000.0
483217,Harman International | Associate Software Engineer | Bangalore,2020/01/18,harman international,associate software engineer,0,"15,00,000 inr",": 15,00,000 inr",bangalore,harman,sde 1,bangalore,0.0,1500000.0,1500000.0
556364,ShareChat | SDE ll  | Bangalore,2020/03/30,sharechat,sde ll,2 yrs,"inr 31,00,000",: inr 39 lpa first year,bangalore,sharechat,n/a,bangalore,2.0,3100000.0,3900000.0
397763,Amazon | SDE-2 | Bangalore,2019/10/05,amazon,sde-2,5,30l,: 80l(inr),bangalore,amazon,sde 2,bangalore,5.0,3000000.0,8000000.0
1342668,OYO | SDE 2,2021/07/17,oyo,sde2,4+,inr 3500000,": inr 40,00,000",gurgaon,oyo,sde 2,delhi,4.0,3500000.0,4000000.0
559043,Grab | SSE G4 | Bangalore,2020/04/01,grab,sse g4 level,5.3,"inr 24,00,000",": inr 27,60,000",bangalore,grab,n/a,bangalore,5.3,2400000.0,2760000.0
632882,Amazon | SDE2 | Bangalore,2020/05/15,amazon,sde - 2,,"rs. 27,00,000 lpa",: rs. 43lpa (first year) + (5% of 27) * stock value,bangalore,amazon,sde 2,bangalore,-1.0,2700000.0,4300000.0
1657939,Microsoft | SDE 2 | L61 | Offer,2021/12/31,microsoft,l61,3.5 years,26lpa,: ~40lpa,bangalore,microsoft,sde 2,bangalore,3.5,2600000.0,4000000.0
1129702,Zopsmart | SDE-2,2021/03/27,zopsmart,sde -2,3+,"19,00,000",: 20lpa,bangalore,zopsmart,sde 2,bangalore,3.0,1900000.0,2000000.0
968170,TCS Digital | System Engineer | Chennai,2020/12/11,tcs,digital,0,700000 inr/annum,: 700000 inr/annum,chennai,tcs,n/a,chennai,0.0,700000.0,700000.0
1287521,Grab and Goldman,2021/06/21,joveo,software development engineer 2,4.5,45l,: 49l + 3l esops for the first year,bangalore,joveo,sde 2,bangalore,4.5,4500000.0,-1.0
750960,SAPLABS | Developer Associate | Bengaluru,2020/07/23,sap labs,developer associate,0,₹850000,: ~ ₹850000,bengaluru,sap labs,developer associate,bangalore,0.0,850000.0,850000.0
1292662,Simsim | SDE 1 | New Delhi,2021/06/23,salesforce,mts,4 years,"₹ 2,900,000 fixed",": ~ ₹ 38,28,750 (for first year)",hyderabad,salesforce,mts 1,hyderabad,4.0,2900000.0,3828750.0
834633,Airtel | SDE 2 | Gurgaon,2020/09/07,airtel,sde2,2+,inr 21 lpa,": inr 21,00,000",gurgaon,airtel,sde 2,delhi,2.0,2100000.0,2100000.0
485698,Publicis Sapient | ASDE-2 | Bangalore,2020/01/20,publicis sapient,associate software dev. ii,0,"rs.12,00,000","(ctc): rs. 14,70,000",bangalore,publicis sapient,n/a,bangalore,0.0,1200000.0,1470000.0
1397097,Zeta Sde II | India,2021/08/11,zeta,sde ii,3,40l,: first two years (45 first + 10%/20% stock),hyd,zeta,sde 2,hyderabad,3.0,4000000.0,-1.0
1263116,Mpowered | Senior SDET | Bangalore,2021/06/10,mpowered,sdet2,5 years,21 lpa,: 21 lpa,bengaluru,mpowered,sdet 2,bangalore,5.0,2100000.0,2100000.0
1199002,ThoughtWorks | Senior Consultant(Developer) | Hyderabad,2021/05/09,thoughtworks,senior consultant,5 years 7 months,"inr 21,15,519",: 21 lpa,hyderabad,thoughtworks,n/a,hyderabad,5.583333333333333,2115519.0,-1.0
1315902,PharmEasy - Software Engineer,2021/07/04,pharmeasy,software engineer,2+ years,rs.2000000,":rs. 22,00,000",bangalore,pharmeasy,sde 1,bangalore,2.0,2000000.0,2200000.0
1019158,VMware | MTS - 3 | Banglore,2021/01/16,vmware,mts3,7+,27l,,banglore india,vmware,mts 3,bangalore,7.0,2700000.0,-1.0
1742313,Tekion | SDE 1 | Bangalore,2022/02/03,tekion,sde 1,1.10 yrs,"inr 21,00,000",": ~inr 25,00,000","bangalore, india",tekion,sde 1,bangalore,1.1,2100000.0,2500000.0
1181671,Paypal | SE2 | Bangalore,2021/04/29,paypal,software engineer 2,2.5 years,2100000 inr,: ~31l (2100000 + 100000 + 100000 + 210000 + 580000(7800$) ),"bangalore, india",paypal,sde 2,bangalore,2.5,2100000.0,-1.0
1573610,Wells Fargo | Data Engineer,2021/11/12,wells fargo,senior data engineer,7,26 lpa,: ~ 30 lpa,bangalore,wells fargo,data engineer 2,bangalore,7.0,2600000.0,3000000.0
1395327,Philips | Software Technologist II | CG 50,2021/08/10,philips,software technologist ii,6.5 yrs,24.5 lpa base,:24+2.5+2=29 lpa,bengaluru,philips,n/a,bangalore,6.5,2450000.0,2900000.0
1122327,Cloudera - Senior Engineer,2021/03/22,cloudera,senior engineer,5,"inr 36,00,000 ctc",": ~ 38,00,000 + stocks","bangalore, in",cloudera,sde 2,bangalore,5.0,3600000.0,3800000.0
